id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1302667953222168590,1302667953222168590,1599415217000,2020-09-07,06:00:17,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,"How did small, family-owned companies make it through the pandemic? We spent five months with one to find out https://on.wsj.com/3gVC9Nm ",[],['https://on.wsj.com/3gVC9Nm'],[],10,19,45,[],[],https://twitter.com/WSJ/status/1302667953222168590,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302660374056046599,1302660374056046599,1599413410000,2020-09-07,05:30:10,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,"“The watercooler as a place to build relationships just evaporated.” With so many people working from home, innovators are trying to re-create office collegiality. https://on.wsj.com/2Zc5wF3 ",[],['https://on.wsj.com/2Zc5wF3'],[],8,9,43,[],[],https://twitter.com/WSJ/status/1302660374056046599,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302652862095405059,1302652862095405059,1599411619000,2020-09-07,05:00:19,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,Mosquito attacks on deadline? A small price to pay for a chance to work from the park https://on.wsj.com/2Z2oZrZ ,[],['https://on.wsj.com/2Z2oZrZ'],[],10,11,60,[],[],https://twitter.com/WSJ/status/1302652862095405059,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302649018158374912,1302649018158374912,1599410702000,2020-09-07,04:45:02,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,"The U.S. reported nearly 44,500 new coronavirus cases, amid concerns about Labor Day weekend gatherings potentially spurring new outbreaks https://on.wsj.com/3bvYfVy ",[],['https://on.wsj.com/3bvYfVy'],[],42,48,98,[],[],https://twitter.com/WSJ/status/1302649018158374912,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302645254353571844,1302645254353571844,1599409805000,2020-09-07,04:30:05,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,"In early July, as coronavirus surged across the U.S., one of the nation’s biggest laboratories involved in testing for Covid-19 made a wrenching decision: It would stop accepting new tests for the disease https://on.wsj.com/3lYXpp9 ",[],['https://on.wsj.com/3lYXpp9'],[],9,25,50,[],[],https://twitter.com/WSJ/status/1302645254353571844,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302645234166165504,1302645234166165504,1599409800000,2020-09-07,04:30:00,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,"#WSJWhatsNow: Volatility came roaring back this week, while two stock splitters stumbled. @GunjanJS breaks down this week's winners and losers. pic.twitter.com/BOHsene4Hi",['gunjanjs'],[],[],4,10,27,['#wsjwhatsnow'],[],https://twitter.com/WSJ/status/1302645234166165504,False,,1,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}, {'user_id': '855036990', 'username': 'GunjanJS'}]",,,,
1302637734125883398,1302637734125883398,1599408012000,2020-09-07,04:00:12,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,Baseball offers a greater array of case studies in navigating the coronavirus than any other professional sport. Here’s what you can learn from it. https://on.wsj.com/2R27Zh6 ,[],['https://on.wsj.com/2R27Zh6'],[],10,21,43,[],[],https://twitter.com/WSJ/status/1302637734125883398,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302633942881832963,1302633942881832963,1599407108000,2020-09-07,03:45:08,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,"The share of U.S. workers with college degrees has kept growing, but productivity gains have been tepid. Why? https://on.wsj.com/2FeiZp2 ",[],['https://on.wsj.com/2FeiZp2'],[],67,55,159,[],[],https://twitter.com/WSJ/status/1302633942881832963,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302630221124952075,1302630221124952075,1599406221000,2020-09-07,03:30:21,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,"Researchers say strong ventilation indoors should join handwashing, masking and social distancing as measures to reduce the risk of spreading the coronavirus https://on.wsj.com/2ET5Nps ",[],['https://on.wsj.com/2ET5Nps'],[],13,100,185,[],[],https://twitter.com/WSJ/status/1302630221124952075,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302626390756544517,1302626390756544517,1599405307000,2020-09-07,03:15:07,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,"For investors in the giant technology companies, here's where the danger lurks https://on.wsj.com/2F6Q3PZ ",[],['https://on.wsj.com/2F6Q3PZ'],[],0,24,68,[],[],https://twitter.com/WSJ/status/1302626390756544517,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302622657217785856,1302622657217785856,1599404417000,2020-09-07,03:00:17,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,The cute puppy online that you can’t wait to take home might be a fake https://on.wsj.com/2Z3oCNO ,[],['https://on.wsj.com/2Z3oCNO'],[],6,20,58,[],[],https://twitter.com/WSJ/status/1302622657217785856,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302615055876358146,1302615055876358146,1599402605000,2020-09-07,02:30:05,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,"From @WSJOpinion: @danakst interviews novelist and exercise fanatic Lionel Shriver, who says amid successive global hysterias, ""satire can’t keep up"" https://on.wsj.com/355Hmjn ","['wsjopinion', 'danakst']",['https://on.wsj.com/355Hmjn'],[],5,13,36,[],[],https://twitter.com/WSJ/status/1302615055876358146,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}, {'user_id': '7228682', 'username': 'WSJopinion'}, {'user_id': '34913895', 'username': 'danakst'}]",,,,
1302607558780358656,1302607558780358656,1599400817000,2020-09-07,02:00:17,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,"Parents, schools and offices are buying laptops, webcams and noise-canceling headsets. Some manufacturers are straining to meet so much demand. https://on.wsj.com/2Z6YBNE ",[],['https://on.wsj.com/2Z6YBNE'],[],5,26,63,[],[],https://twitter.com/WSJ/status/1302607558780358656,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302603731385618432,1302603731385618432,1599399905000,2020-09-07,01:45:05,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,Getting an M.B.A. used to be a sure-fire way to land a job. Not this year. https://on.wsj.com/2Z1Ws5A ,[],['https://on.wsj.com/2Z1Ws5A'],[],17,41,147,[],[],https://twitter.com/WSJ/status/1302603731385618432,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302599952414187521,1302599952414187521,1599399004000,2020-09-07,01:30:04,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,"Hong Kong protesters returned to the streets over postponed elections, drawing one of the biggest crowds since China imposed a national-security law. Police were ready with a large presence. https://on.wsj.com/336LZY5 ",[],['https://on.wsj.com/336LZY5'],[],149,1543,1708,[],[],https://twitter.com/WSJ/status/1302599952414187521,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302592562964951045,1302592562964951045,1599397242000,2020-09-07,01:00:42,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,"In the age of coronavirus, cafes are still selling cups of joe, but seats and loyalty cards are hard to come by https://on.wsj.com/3hTW80m ",[],['https://on.wsj.com/3hTW80m'],[],5,21,92,[],[],https://twitter.com/WSJ/status/1302592562964951045,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302588648626491392,1302588648626491392,1599396309000,2020-09-07,00:45:09,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,Two French soldiers were killed in Mali while conducting operations as part of a military campaign against Islamist militants across the Sahel region of Africa https://on.wsj.com/3h3V0WO ,[],['https://on.wsj.com/3h3V0WO'],[],12,39,95,[],[],https://twitter.com/WSJ/status/1302588648626491392,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302584860146507778,1302584860146507778,1599395406000,2020-09-07,00:30:06,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,"Taking daily attendance in school was once a perfunctory task, but with remote learning it has become harder to do, threatening students’ well-being and school funding, educators say https://on.wsj.com/2F30HXX ",[],['https://on.wsj.com/2F30HXX'],[],11,17,85,[],[],https://twitter.com/WSJ/status/1302584860146507778,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302584835211325440,1302584835211325440,1599395400000,2020-09-07,00:30:00,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,Online schooling and work-from-home setups require strong internet connections. @nicnguyen has tips for improving connectivity. #WSJWhatsNow  https://on.wsj.com/31XSwUl  pic.twitter.com/rzXgGMWP1Z,['nicnguyen'],['https://on.wsj.com/31XSwUl'],[],5,18,54,['#wsjwhatsnow'],[],https://twitter.com/WSJ/status/1302584835211325440,False,,1,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}, {'user_id': '16814854', 'username': 'nicnguyen'}]",,,,
